UniqueCount	AmbigCount
0	108
0	234
0	68
0	6
0	111
0	7
0	138
0	143
0	200
0	185
0	85
0	116
0	99
0	96
0	138
0	158
0	99
0	26
0	31
0	1
0	100
0	91
8	14
0	65
0	2
0	0
0	3
0	0
0	0
0	2
1	0
1	2
0	0
597	111
1	108
2	28
0	0
0	0
0	685
0	763
0	804
0	804
1	664
0	787
1	787
2	769
0	700
0	729
2	715
0	785
0	802
3	681
1	683
0	656
0	7
0	627
0	375
3	618
0	153
0	43
0	265
0	144
0	78
0	49
0	0
0	121
3	112
0	121
0	121
0	121
0	121
0	121
0	121
0	4
3	44
5	264
30	255
2	266
0	0
0	0
4	10
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	15
0	15
0	0
0	27
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	34
0	110
0	132
0	130
0	123
0	1
0	2
6	12
0	101
0	8
0	10
0	10
2	50
0	49
0	59
0	6
0	10
0	11
0	6
0	4
0	11
0	7
0	10
0	42
0	5
0	11
0	16
0	48
0	8
0	32
0	48
0	8
0	42
0	9
0	9
0	24
0	46
0	9
0	8
2	55
0	8
0	6
0	48
0	49
0	24
0	27
0	9
0	4
0	42
0	4
0	22
0	34
0	4
0	0
0	5
0	38
0	37
0	38
3	3
0	0
0	3
0	3
0	3
0	0
2	4785
2507	9890
134	9815
5	9809
0	6534
4	5222
0	4785
0	4785
0	0
39	1
17	192
0	1
33	6
49	207
0	1
1	2
0	46
11	45
754	1203
0	24
7	1167
2	641
2	6
0	0
0	2
0	0
991	0
0	893
3	860
0	860
75	860
0	731
0	731
0	896
0	896
0	601
0	4
5	0
22	109
0	93
3	94
6041	226
0	171
7	18
0	803
17	406
0	1
0	5
0	130
0	2
0	2
0	227
0	321
1	175
0	0
0	443
0	31
0	63
0	172
2	291
0	97
0	0
0	0
0	77
0	131
0	224
94	325
0	138
1	139
0	123
0	55
0	45
0	27
0	37
0	108
0	29
0	104
0	92
6	13
0	95
0	27
0	21
8	78
0	33
1	834
5	1211
0	1251
0	1251
0	1251
0	1231
0	1256
1	1251
3	1251
0	1255
4	1261
2	1261
0	1261
0	1261
0	1243
0	678
0	969
2	346
3	85
0	88
1	19
0	33
0	90
0	222
0	232
0	65
0	70
0	67
0	0
303	153
0	92
0	31
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	180
4	54
1	51
0	40
20	113
1	35
0	89
0	14
0	836
54	753
0	245
0	90
0	243
0	72
291	11
0	11
22	85
0	0
1	72
12	20
0	59
0	38
4	37
0	18
9	697
0	509
5	1469
0	1149
0	214
1	508
2	287
0	110
2	347
0	308
0	131
0	7
0	0
0	0
0	1
0	0
0	0
0	31
0	0
0	228
7	150
1	253
0	312
4	149
1	216
0	254
0	251
0	34
0	33
2	37
0	7
0	16
0	7
0	10
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1757	617
147	617
0	295
3	0
0	35
0	195
0	194
0	194
3	192
0	1
0	0
2	7
0	9
1	0
0	0
0	0
0	0
0	19
0	19
0	0
0	0
0	0
0	0
0	2068
46	508
0	2444
1	1448
29	2368
2	1300
0	2307
0	2190
3	1260
0	898
0	0
1	0
1	16
0	0
0	99
1476	1136
65	1044
0	512
11	259
6	0
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	2
0	1
0	0
0	1390
8	1391
9	1143
0	45
0	475
8	786
0	73
1	521
0	17
0	77
0	39
0	35
1	31
0	39
0	280
1	279
0	9
0	6
0	2
0	72
0	0
0	0
0	0
0	0
0	0
1	63
0	14
0	0
0	0
0	0
0	2
6	36914
42	28523
0	30168
0	32451
2	29937
0	13309
0	11787
5	10786
1	5289
9	9983
7	3767
0	3072
0	3073
10	4364
27	4577
0	5
0	0
4	0
0	0
0	28
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
10	13
0	0
2	7
0	7
0	7
0	7
0	11
0	11
0	11
0	5
0	0
1054	71
8	1
0	25
287	13
0	0
0	0
0	0
0	0
0	7
2	42
0	42
11	42
1	6
0	35
250	376
0	368
0	214
589	431
0	283
0	431
0	311
0	0
6	8
0	8
0	7
0	0
0	0
32	37
0	0
0	64
18	7
0	53
0	8
0	18
6	470
0	449
0	448
5	0
0	254
0	255
0	6
0	22
0	0
0	0
12	0
14	11260
0	11248
23	3611
208	9708
0	11329
0	631
0	0
2	3
0	0
159	394
4	397
11	253
0	132
0	0
0	0
19	105
339	503
0	476
1	483
0	26
1	0
11	182
0	481
77	573
0	25
4	27
0	0
0	0
0	0
0	73
0	21
0	21
7	1111
0	1489
2	1487
0	119
0	24
0	89
3	104
0	53
0	239
0	57
0	0
0	0
0	0
0	1141
100	1261
0	915
0	1132
0	1251
0	949
0	935
0	934
0	0
0	36
0	36
0	36
0	166
0	9
0	0
0	95
0	42
0	0
0	4
3	20
0	7
1	21
0	21
0	7
0	2215
5	6
511	3637
0	1683
0	678
0	1797
19	937
0	152
1	927
0	268
0	0
0	23
0	10
1	57
0	24
0	2
0	61
0	10
6	38
0	43
0	39
0	1
1202	631
2	472
74	633
0	3
4	0
440	86
0	86
0	0
0	0
0	0
108	298
0	17
0	19
8	262
0	4
18	204
1	41
0	18
0	0
6	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	1049
0	3193
4	1232
0	1333
0	2471
0	393
5	1093
0	1131
0	3590
0	930
0	1897
0	1319
0	640
0	1132
0	1220
0	1350
0	959
0	1377
1	107
0	902
0	643
0	648
0	185
0	77
0	37
0	771
0	327
0	104
0	32
0	15
0	435
0	10
0	1353
0	114
0	27
0	16
0	14
1	0
0	0
0	1
0	0
7	40
0	40
3	120
144	311
0	32
2	159
0	186
0	22
0	1289
43	1414
26	532
0	31
24	183
0	285
0	32
0	37
0	7
1	65
0	63
1	0
0	1
0	1
0	971
913	1071
0	205
0	167
0	126
3	100
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
210	45
0	34
0	19
4	8
0	0
2	0
0	0
7	0
1	0
0	0
0	0
0	2
0	4
23	1067
30	1074
4	393
1	276
0	9
4	8
1	463
0	77
0	545
0	528
1	124
1	111
0	465
0	87
4	63
58	108
0	33
0	71
0	132
0	132
0	107
0	98
0	113
0	58
0	80
2	71
0	32
1	6
4	430
2	364
0	313
16	101
4	831
0	481
0	771
0	451
0	356
0	340
0	334
0	393
0	170
14	114
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	1
0	397
0	373
0	373
0	386
0	118
0	110
0	121
0	121
0	94
0	105
0	74
0	16
0	13
0	34
0	21
1	11
0	11
0	4
5	0
1	333
0	344
8	18
5	126
0	125
2	23
0	23
1	29
0	20
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	2
0	2
0	2
0	0
0	2
0	3
0	0
0	0
110	726
0	722
3	568
0	881
0	406
686	2774
0	592
0	628
0	227
0	716
0	255
16	1266
1	0
0	3820
0	3818
0	3826
1	1256
7	3760
0	2323
0	439
0	294
0	328
0	3802
0	3935
0	3735
22	692
3	3608
0	3478
0	3799
2	129
0	3838
0	108
0	311
0	3858
1	3862
1	3891
0	3858
0	3856
0	4011
0	358
2	3592
0	197
0	3217
44	3129
0	1873
0	1692
0	0
2	71
7	138
3	144
0	122
1	23
0	61
0	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	9
0	0
0	0
0	0
0	0
3	2615
0	2624
0	0
0	13
0	2225
0	836
7	736
0	146
0	277
0	162
0	1202
0	1118
0	439
0	4
0	50
0	50
8	734
48	62
0	87
0	69
0	1
0	0
2380	573
17	238
0	501
23	169
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	57
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1542
0	1538
0	1537
0	1530
0	55
0	392
0	285
0	745
0	603
0	287
0	553
0	327
0	0
0	0
0	0
0	6
0	81
0	1242
4	1161
7	95
0	60
0	14
2	1206
0	1153
0	40
0	6
0	17
0	27
3	4
0	0
0	25
0	25
27	36
0	26
0	247
0	15
0	247
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	62
0	62
0	9
4	11
0	6
0	7
0	371
1	343
0	53
4	355
0	367
0	331
0	0
0	0
0	0
0	0
0	2
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	2
0	0
2	18
0	7
1210	228
8	228
0	35
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	111
0	127
0	99
0	115
0	49
0	81
0	53
0	46
0	14
0	9
0	7
3	219
4	852
0	871
0	238
0	878
1	168
0	38
0	23
0	75
0	27
0	0
0	0
29	19
2	5
0	146
0	0
0	0
1124	503
0	45
3	6
0	342
0	23
2	0
0	380
0	0
0	1274
38	1240
0	285
0	1257
0	236
0	0
0	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
2	51
0	92
0	42
0	42
2	3614
0	45
0	66
0	325
0	67
8	3613
1	118
11	622
0	1194
0	252
3	344
2	304
3	1936
5	413
10	1
0	528
2583	673
0	138
0	167
0	56
3	150
0	0
0	57
0	65
0	304
0	257
0	287
0	51
6	1
0	17
0	9
1	7
0	3
0	83
0	73
0	22
0	74
0	69
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
22	15
0	15
1764	753
2	209
0	243
0	299
5	0
3	0
0	0
0	79
13	79
0	17
0	11
0	8
0	6
4	4
12	6
0	6
52	24
24	4
0	4
0	224
240	149
0	91
0	91
2	64
0	44
16	503
163	2410
0	299
26	2437
0	146
0	309
0	468
82	2380
0	318
0	110
0	0
3	0
0	0
0	0
0	0
0	0
2	177
0	535
0	1140
15	1
0	1009
0	115
0	92
0	922
0	561
8	1119
0	233
1	73
20	1
18	22
0	11
0	12
2	1
0	3
0	0
0	73
2	17
1	16
0	2
0	0
0	0
0	0
0	0
93	3958
0	793
9	3279
2	9
7	211
149	192
135	21
0	0
0	78
0	90
4	91
19	114
7	36
6	29
9	16
0	14
7	25
0	3
2	0
0	596
0	1
0	6
25	0
0	0
0	3
0	9
61	60
0	43
1	27
0	13
0	0
39	12
0	9
0	1
12	6
4	3
0	10
2	14
0	0
0	0
0	30
0	34
3	46
0	37
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
1	2
0	9
2	5
1	2
1	3
0	2
0	0
0	0
13	642
0	1097
56	403
5	739
7	604
0	383
0	0
0	0
1	881
0	964
0	972
0	490
0	350
0	198
2	226
0	114
0	9
0	75
0	166
0	72
0	64
0	53
0	43
87	1226
1	266
0	266
0	842
0	484
1	347
0	319
0	55
23	40
0	21
3	23
0	18
246	5
6	5
0	0
74	350
6	36
0	312
24	311
577	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
2462	1819
0	420
0	1399
1	228
1	221
0	1
0	183
0	179
0	147
0	14
2	7
5	61
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	1
0	0
0	0
0	0
0	0
0	0
0	0
0	338
0	737
6	671
0	471
2	39
4	59
0	0
0	0
911	238
0	80
0	221
11	110
24	293
902	4115
9	1592
25	242
0	195
0	34
0	398
0	55
0	140
9	84
1	380
0	823
0	1536
0	70
0	34
3	1036
0	3
1	0
76	1479
1	560
2	1445
4	1123
6	156
4	125
0	107
0	255
0	145
0	68
0	109
0	102
0	46
781	57
3	13
1	31
0	0
10	0
0	115
0	115
0	0
2	0
0	0
108	437
0	424
0	140
8	40
1	108
0	0
1	200
0	200
0	151
0	174
0	94
10	17
0	3983
1	3595
0	3685
6	2546
3	3695
0	3623
0	3268
0	3578
0	2910
0	2738
0	1770
0	713
0	561
0	333
7	112
0	0
0	402
7	445
11	664
0	56
0	30
10	48
0	408
0	412
0	250
0	4
0	387
0	0
0	0
0	1853
0	497
0	558
0	502
0	2015
0	493
0	2016
0	2015
0	496
0	2015
0	459
0	2015
0	555
0	2016
0	839
0	757
0	497
2	8
0	0
4	166
0	150
0	92
0	12
0	59
0	60
0	2
0	18
0	0
0	0
229	34
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	6
0	6
0	6
1	8
0	4
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1474	1056
11	1056
880	0
0	0
0	0
15	810
54	810
205	1802
11	1764
0	1557
0	0
495	417
36	4898
0	4881
3	142
0	366
3	261
0	0
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	266
0	266
0	250
0	0
0	7
1	7
6	0
0	0
4	2735
0	2732
71	1726
0	436
4	221
1	405
11	1150
3	915
52	907
8	916
4	113
2	35
0	132
1	0
7	3082
0	3778
0	3733
23	3771
0	3739
0	204
0	327
0	0
2	1159
0	683
14	311
0	180
0	1
35	6
0	0
0	0
0	0
0	0
0	0
1	4
1	3349
0	3353
0	2048
0	2587
3	140
0	1802
2	1847
3	1303
0	215
0	403
0	201
0	52
0	26
0	22
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	10
0	55
0	0
0	128
0	2
9	278
32	12
0	12
2	239
0	37
0	252
1	147
0	8
0	133
1	65
0	32
0	0
0	0
0	5
0	5
0	5
0	0
0	0
0	5
0	0
0	37
0	37
0	37
0	35
0	37
1	35
0	34
0	28
3	10
0	2
0	0
0	0
0	0
0	2186
0	2104
37	1416
0	48
13	1965
6	70
0	222
0	113
0	138
0	101
13	629
5	333
5	56
0	101
0	61
0	0
8	6
0	2
0	4
2427	3150
15	1436
10	46
0	377
0	568
0	3
0	291
4	74
4	89
0	70
0	26
1	11
0	349
0	293
0	97
0	349
0	1
0	1
0	2
0	0
0	2
0	0
0	10
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	33
0	31
0	40
0	37
0	13
0	14
0	24
6	37
0	4
0	37
6	14
5	13
0	13
0	7509
2	7393
53	7397
5	1836
0	2371
0	7692
0	978
0	536
15	2296
0	1831
6	2976
0	0
0	10
0	3
0	0
80	7
47	7
0	7
2	0
0	0
0	37
0	2
0	106
0	935
0	883
0	925
0	99
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	327
0	929
309	1272
39	1231
0	864
0	276
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1847
0	1930
61	1836
0	80
0	625
86	284
0	24
0	0
0	0
1	4236
2	4236
3	2211
4	862
0	45
0	0
0	0
0	0
0	0
0	2
0	22
0	9
0	15
7	15
0	22
0	0
1	40
0	4
0	483
0	7305
4	6264
0	6301
0	2019
11	7274
0	4775
0	6570
0	6535
0	2516
7	2004
1	2465
0	100
98	778
10	778
0	1
0	0
0	2
25	2
0	0
0	1
0	2
0	0
0	0
5	22
3	21
0	9
0	8
0	8
0	3
0	0
0	109
0	178
0	64
0	14
0	121
0	112
9	28
0	38
0	12
0	21
0	3
0	0
8	10
0	1
3	0
90	1110
2	356
24	758
0	0
0	0
0	3
0	0
252	26401
124	15783
3	28040
11	26726
4	26618
2	24893
4	18
0	31
0	28
0	10
0	3
4	1815
0	1815
0	1269
0	121
36	451
2	139
0	390
84	1389
0	356
0	289
0	490
0	683
1	673
9	379
9	166
0	1163
0	660
0	598
0	477
0	579
1	184
5	520
4	44
4	259
0	275
0	119
0	236
0	241
0	157
0	42
9	37
0	80
0	42
0	642
0	578
0	495
0	327
6	264
0	52
10	236
3	43
0	34
545	0
7	41
0	3
0	0
0	0
0	3
0	1558
1	139
0	1161
46	1575
0	78
26	1773
0	1270
0	1211
7	900
2	1139
0	260
1	1129
0	1059
0	1487
129	1098
0	954
4	844
0	602
1	61
0	107
0	6
0	0
0	0
2	28
5	33
0	0
0	5
0	0
78	0
147	160
0	89
0	80
4	49
8	33
0	0
0	0
14	1018
0	611
0	70
8	999
10	127
0	660
0	603
0	25
0	37
0	461
0	444
0	442
80	449
17	85
1	80
2	40
0	15
0	32
5	18
1	3
0	0
0	2727
0	2690
4	157
6	292
25	507
0	95
15	116
0	0
0	0
0	0
0	0
0	0
13	254
0	279
262	300
0	279
3	264
0	96
0	294
0	55
0	81
0	37
0	73
0	0
0	14
0	14
0	0
0	0
0	0
0	144
0	135
1	170
0	540
0	142
11	261
0	3387
3	3546
10	219
0	3100
0	3148
0	2107
0	325
0	106
0	310
2	658
0	753
15	72
0	150
0	14
3	336
1	417
0	0
0	461
0	1671
0	33
979	1669
0	0
0	34
0	34
0	12
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
972	1016
5	965
0	52
7	39
8	84
0	0
0	223
0	673
0	342
0	249
0	226
0	517
9	493
9	414
0	122
0	137
3	125
0	337
0	102
0	21
0	16
0	16
6	7
0	0
0	1
0	1
5	0
1	0
2	0
1	1
0	0
0	0
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	75
0	1
31	1133
0	570
1	1155
580	1233
6	172
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	96
1	594
23	732
0	729
14	28
30	826
0	6
16	811
5	175
0	61
3	128
0	147
1	0
0	36
0	37
0	29
0	5
3	31
0	4
0	9
1	13
0	0
0	2807
0	2840
6	2769
0	2179
1	342
0	57
0	50
0	0
0	0
9	0
0	98
0	60
2	81
1	437
0	43
1	106
0	473
18	50
0	97
1	137
0	100
0	197
0	424
3	26
0	84
0	439
1	79
0	122
0	52
40	435
46	417
0	103
4	350
0	0
0	56
0	0
7	56
2	1
39	2869
110	2869
0	0
37	4
2	784
0	1122
0	1112
25	714
1	1061
0	1043
0	736
5	270
0	0
0	0
0	0
250	674
0	659
0	106
1	74
0	11
0	35
0	52
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	21
0	21
0	1
0	0
0	0
0	0
0	55
0	11
0	55
1	55
1	136
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	123
6	123
8	63
0	37
0	429
1	22
8	406
5	102
0	409
0	418
6	36
0	72
0	64
0	58
5	13
3	19
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	32
0	179
0	312
0	304
0	2
0	236
0	189
10	0
4	14
0	0
2194	11236
16	11236
3	40
0	122
3	36
0	121
0	42
0	115
0	41
0	42
0	43
0	113
0	11
0	3
0	2
0	1
0	5
0	1
0	0
0	0
0	0
17	860
0	883
0	46
1	35
0	830
1	69
0	31
2	117
0	147
0	144
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	858
0	171
0	870
0	6
0	50
0	218
0	129
11	164
1	29
4	841
2	146
1	127
0	140
0	87
0	103
0	59
0	134
0	167
0	125
8	89
0	58
0	116
0	75
1	664
0	37
0	70
0	0
0	0
32	1274
0	51
0	253
0	451
0	255
0	895
0	1229
0	840
0	933
0	259
0	0
0	3
0	53
0	1363
0	42
2	1321
0	1150
0	153
0	1351
0	82
2	743
